Date,GC=F_Volume,^VIX_Volatility,GC=F_Volatility,SHY_Volatility,SPY_Premium_pct,y_target_log
2023-01-25,2.079441541679836,1.068153028747698,0.8754280464218686,0.0582666049078799,0.0049339522352462,5.992339179764092
2023-01-26,4.882801922586371,0.5933265502182339,2.3978952727983707,0.0582666049078799,-0.00307291359876,6.003269592557745
2023-01-27,11.924392525274028,0.7080361313026574,0.0,0.0392215934676473,-0.0231925408139331,6.005564653432586
2023-01-30,10.211744013223518,0.5364928351183177,2.660254415421451,0.029557617092177,0.0087824028846442,5.992938451222193
2023-01-31,7.555381944240273,0.943906522320495,3.427516275307006,0.1043605651903641,0.0150396520150258,6.007534754313443
2023-02-01,7.736743682453495,1.205970852673605,3.5263605246161616,0.2311134163829563,0.0334478432987262,6.018106448339137
2023-02-02,6.618738983517219,1.1600210842129202,3.887728811993477,0.086181335945581,0.0167533172075744,6.032558501714052
2023-02-03,6.900730664045173,0.8628895044654048,4.034240638152395,0.1222152021177277,-0.0163583992503442,6.021872518081148
2023-02-06,6.052089168924417,0.4700038676642862,2.867897514880502,0.1043605651903641,-0.0205729402539081,6.015742406803348
2023-02-07,5.697093486505405,0.9400070498751928,2.1633174132166277,0.1397632692255012,-0.0002096767174609,6.028736252663431
2023-02-08,5.442417710521793,0.943906522320495,2.2300196504814487,0.0676583632627635,0.0095925180472217,6.017741255323141
2023-02-09,5.41164605185504,1.1184147414356411,3.2503716530790654,0.1222152021177277,0.0090075022357723,6.009034282222219
2023-02-10,3.332204510175204,0.9162907318741552,2.493203434909544,0.076962736555698,0.0031702663322788,6.011365229755701
2023-02-13,6.345636360828596,0.8586618776610286,2.4849066497880004,0.0487930706012202,0.0190707037398671,6.023035853419237
2023-02-14,6.48768401848461,1.1847901248980428,2.821381792841001,0.0953157284394993,-0.0109127654521261,6.02257557763235
2023-02-15,5.910796644040527,0.8329087912222433,2.694630479962262,0.0582666049078799,0.0123555012181712,6.02581769001795
2023-02-16,5.407171771460119,1.1118578165783957,2.862200880929469,0.0861743365020368,0.0019371344479813,6.01195321054543
2023-02-17,3.58351893845611,0.908258375594748,3.210840699852563,0.0953087926407206,0.0109911810535473,6.009451826101215
2023-02-21,6.760414691083428,0.9321644414742164,2.3978952727983707,0.076962736555698,0.0035187131045737,5.989186946187775
2023-02-22,5.631211781821365,0.9593497244007352,2.493203434909544,0.0676583632627635,0.0210451123142532,5.9878078910450006
2023-02-23,5.676753802268282,0.9321644414742164,2.3513752571634776,0.0676583632627635,0.0135860969577546,5.993113196493699
2023-02-24,6.003887067106539,0.9477893693622292,0.0,0.0769556722885273,-0.0077044159131706,5.982373359414716
2023-02-27,6.721425700790643,0.8501509945781082,2.2617605553390465,0.0392215934676473,0.0141696550998004,5.98577341073527
2023-02-28,6.428105272684596,0.8197800331512963,3.131137976675892,0.076962736555698,-0.062759817177899,5.982070586110601
2023-03-01,5.356586274672012,0.7419375263816116,2.7472693492502605,0.1133311376093812,0.0190858825365038,5.978227295586576
2023-03-02,5.043425116919247,1.0543123221873052,1.9878810369162223,0.076962736555698,0.025827678802359,5.985974498227227
2023-03-03,4.127134385045092,0.9555115917465512,2.9496870568286,0.0861743365020368,0.0129298591049502,6.00188507047611
2023-03-06,1.791759469228055,0.5306286998499833,2.360863213929357,0.086181335945581,0.0104256475063347,6.002577571129582
2023-03-07,6.111467339502679,0.802001380196817,3.332204510175204,0.1988518593209965,0.0023283776931372,5.987130139655301
2023-03-08,4.330733340286331,0.6981348359425381,0.8754789098282018,0.139756634956183,0.0162448488788489,5.9887609291938855
2023-03-09,5.808142489980444,1.6601310702632746,2.687852476234013,0.1484231621041305,-0.0060698229778697,5.970138754158154
2023-03-10,5.517452896464707,2.1016919547499846,2.862200880929469,0.1988518593209965,0.0048276959177092,5.955604191146448
2023-03-13,6.222576268071369,2.074428884840287,3.6635616461296463,0.3074851485357735,0.0248695203255303,5.954177924309619
2023-03-14,4.68213122712422,1.7867468123885062,2.493203434909544,0.277631505404479,-0.019907202476788,5.970572855011094
2023-03-15,6.336825731146441,2.0438142750929624,3.370737335205875,0.3364733265341234,0.0471219116813471,5.964298875899416
2023-03-16,5.978885764901122,1.708377943217202,3.1267573235785906,0.3852632312005892,0.0370262405108843,5.981691913478422
2023-03-17,4.418840607796598,1.5173225064083893,3.691375725482849,0.3148127446424262,-0.032855369763409,5.966121072728608
2023-03-20,5.966146739123692,1.7766458055994123,3.58351893845611,0.2468650847091529,0.0353139947545421,5.975690768189724
2023-03-21,3.871201010907891,1.3532542310428837,3.605499172025228,0.1484231621041305,0.0428504864740265,5.988735836717014
2023-03-22,3.9318256327243257,1.235471072172723,3.3393202464487746,0.3920443559718254,-0.0243154887997308,5.971542375313128
2023-03-23,3.5263605246161616,1.749199854809259,1.6292357526477437,0.2468591242567546,-0.0607176358223733,5.974242122464886
2023-03-24,2.995732273553991,1.5282275756642507,2.660262951814228,0.2390142572122082,0.0315101152596047,5.9807826987611215
2023-03-27,6.777646593635117,1.2119411556273472,1.7578452895092782,0.1310277270101533,0.054029589742832,5.982650795445704
2023-03-28,3.091042453358316,0.912282618556196,0.0,0.0861743365020368,-0.0154432404637437,5.980403615177059
2023-03-29,11.391480733480853,0.3074851485357735,0.0,0.1043605651903641,0.0146041264202462,5.99483387978505
2023-03-30,9.222268942841456,0.802001380196817,3.417726683613366,0.0861743365020368,0.0155466834333581,6.0006720580967725
2023-03-31,6.86484777797086,0.6471031621695873,2.985684403764368,0.1397632692255012,-0.0212254575580108,6.0146682827207485
2023-04-03,6.6039438246004725,0.8285513844563213,3.754197776718117,0.190619602974195,-0.0094710074808447,6.018471582298928
2023-04-04,6.699500340161678,0.8960883359604456,3.893858537568936,0.2623666119707453,0.0064624595640975,6.01290801725879
2023-04-05,6.26530121273771,0.7323678570334446,3.054004636492164,0.2151096568489544,-0.0185551666622324,6.010286316322848
2023-04-06,0.0,0.9282188202479588,2.9601076258623027,0.1043605651903641,-0.0060009005187182,6.0141796018176334
2023-04-10,6.481577129276431,0.7514155848558535,3.161245677536856,0.0676583632627635,-0.0049841633672257,6.015205451727865
2023-04-11,4.23410650459726,0.542325000536229,2.77881775558787,0.113324325643482,0.0262350905969454,6.015474002547693
2023-04-12,5.153291594497779,1.0043014415178535,3.068052935133617,0.113324325643482,0.0299155259579997,6.011389685999723
2023-04-13,6.950814768442584,0.8285513844563213,3.526364114913025,0.1222219537879222,0.0176257197212128,6.024584963393536
2023-04-14,6.577861357721047,0.7178403513985413,3.985274374753293,0.086181335945581,-0.0196391492631264,6.0221392106589295
2023-04-17,6.318968113746434,0.6365775153131517,3.234750135207592,0.086181335945581,0.0073364905682768,6.025721041684044
2023-04-18,4.290459441148391,0.5653139390965497,2.4423470353692043,0.0953157284394993,-0.0126783243169983,6.026373070966727
2023-04-19,4.127134385045092,0.9360930599783476,3.627003401085465,0.0676583632627635,-0.0207175277186781,6.026204116282616
2023-04-20,5.10594547390058,0.8586618776610286,2.360851697901926,0.0582666049078799,0.0177031630728199,6.02073205664349
2023-04-21,4.890349128221754,0.7561215857149658,3.1398315606413667,0.1397632692255012,0.0042784961258382,6.021508698070699
2023-04-24,4.983606621708336,0.9162907318741552,2.595256528900169,0.0582738024405657,0.0237455207479972,6.022551319473472
2023-04-25,5.726847747587197,1.2612980654623276,2.879194342559939,0.190619602974195,0.0114253038966845,6.006550151459301
2023-04-26,6.423246963533519,1.0079578368664586,2.653247122494441,0.1570021838044337,-0.0290667917848162,6.002305534059628
2023-04-27,5.87493073085203,0.996949000877258,3.152737065699116,0.1222152021177277,0.0048256885809319,6.022018009031217
2023-04-28,5.030437921392435,1.0750022016983931,2.595256528900169,0.076962736555698,0.0239762897748009,6.03051695926238
2023-05-01,5.351858133476067,0.7371645952886403,3.370737335205875,0.0953087926407206,-0.0366225798715587,6.02950670489732
2023-05-02,7.5480289699350145,1.5151270652838442,3.190478359732344,0.2700252735424304,-0.003696597414573,6.018203835383892
2023-05-03,7.2078598714324755,0.9707786859644244,3.0397503271070447,0.1655146971010833,0.0064846649754876,6.011316165884628
2023-05-04,6.836259277277067,1.2974631057225936,3.49650756146648,0.277631505404479,0.0087260797665308,6.004208015307803
2023-05-05,4.0943445622221,1.3711803747587623,3.763522430657976,0.1043605651903641,0.0098506860708894,6.022551319473472
2023-05-08,1.3862943611198906,0.7178394209846607,1.568626090388147,0.0861743365020368,-0.0101612406382538,6.022817831105501
2023-05-09,5.488937726156687,0.4946970326876664,2.517698441485061,0.0676583632627635,0.0018615867235271,6.018422865865544
2023-05-10,5.517452896464707,1.0818047824163382,2.760013030415804,0.139756634956183,0.0187818004523101,6.023084345647295
2023-05-11,4.51085950651685,0.9400077949331302,3.230806325697027,0.1310277270101533,-0.0071897183652593,6.02133884540748
2023-05-12,4.7535901911063645,0.9321644414742164,0.0,0.139756634956183,-0.0019933668537565,6.020027699334828
2023-05-15,1.3862943611198906,0.7323678570334446,1.6486492355192566,0.0392215934676473,0.0342253516083942,6.02347182938797
2023-05-16,3.912023005428146,0.7129493216691004,0.0,0.1133311376093812,-0.0027845659698136,6.0167667299702
2023-05-17,2.6390573296152584,0.9477893693622292,1.3609828131320325,0.1133311376093812,0.0041756881366021,6.028832610035136
2023-05-18,3.1780538303479458,0.7419375263816116,0.2624018238582821,0.0953087926407206,0.0070386332974727,6.038419721537652
2023-05-19,4.672828834461906,0.9202828443316708,2.9806161571558456,0.1988518593209965,0.004072383452845,6.036963575515132
2023-05-22,2.19722457733622,0.8372472933399018,1.9021002385905137,0.1222152021177277,0.0179192407399148,6.037369621369198
2023-05-23,0.6931471805599453,1.1019401548012586,0.0,0.1043536918421155,0.013382055323118,6.026083332659844
2023-05-24,5.247024072160486,1.1019401548012586,2.6100679975887404,0.1310277270101533,0.0171985443716878,6.018812159717928
2023-05-25,0.6931471805599453,0.8109302162163288,0.0,0.1570087046434048,0.0064385905503066,6.027434776177532
2023-05-26,12.01996593406831,1.1908872633117975,1.6677160333694117,0.113324325643482,-0.0062376440857966,6.040302303034603
2023-05-30,10.541095595755303,0.8586618776610286,3.484311539474759,0.1570021838044337,0.0238432479141956,6.040683173464336
2023-05-31,8.692825760059396,0.8241749075700986,3.044522437723423,0.1222219537879222,0.0584850884844015,6.035122531054399
2023-06-01,6.621405651764134,1.1019401548012586,3.3911454017626896,0.0953087926407206,0.0083529150940205,6.044578700120844
2023-06-02,5.877735781779639,0.802001380196817,3.5862921890487867,0.1739553587232242,0.0004473818094782,6.058936293602071
2023-06-05,6.570882962339584,0.4885800850278206,3.222866873465452,0.190619602974195,0.007114320916158,6.057018192138021
2023-06-06,5.10594547390058,0.703097738028767,2.0412139875245967,0.0861743365020368,-0.0119860922736762,6.059193283731399
2023-06-07,4.941642422609304,0.4187100086011288,3.356899674754915,0.1222152021177277,0.0198486922685864,6.055729564736649
2023-06-08,6.073044534100405,0.5187939750674018,3.2921271941933483,0.086181335945581,-0.003415658739645,6.061759914705037
2023-06-09,3.912023005428146,0.4946964511792278,2.3513752571634776,0.0676583632627635,0.0593710971876989,6.063552609304711
2023-06-12,5.3612921657094255,0.5306286998499833,2.572610366536476,0.0676583632627635,0.0374482733318667,6.0725835702530055
2023-06-13,5.840641657373398,0.4637341121993623,3.3393202464487746,0.2390202646073116,0.0023814660520228,6.079154868621608
2023-06-14,5.313205979041787,0.6418536853988344,2.9391567550548934,0.2390142572122082,0.0166194130832376,6.080344992848531
2023-06-15,5.799092654460526,0.5481216951631982,3.5204622471070124,0.076962736555698,0.0249861561139917,6.092666441407088
2023-06-16,4.787491742782046,0.7227061864988957,2.341808153650581,0.113324325643482,0.0511936407650646,6.08554668102498
2023-06-20,5.267858159063328,0.593327077110138,3.3428592165826805,0.076962736555698,0.0053623068732939,6.080344992848531
2023-06-21,6.324358962381311,0.5822155985415055,2.879201200447367,0.0953087926407206,0.0113820469899484,6.075208096154044
2023-06-22,5.472270673671475,0.8109302162163288,2.2925372232044228,0.1133311376093812,-0.0072793110124413,6.078811306896736
2023-06-23,4.663439094112067,0.6523252257761192,2.694630479962262,0.1310277270101533,0.0024345495359762,6.071222579161593
2023-06-26,4.276666119016055,0.6575201610389482,1.9459101490553128,0.0676583632627635,0.0411789750400357,6.06712845668771
2023-06-27,3.912023005428146,0.5596157879354227,2.7972828234913925,0.1570021838044337,-0.0072222518808087,6.078032106396996
2023-06-28,6.444131256700441,0.4700038676642862,0.0,0.0953087926407206,0.0785815207930277,6.078536372506573
2023-06-29,5.66988092298052,0.3646434844611858,2.9123519914652825,0.0487930706012202,0.0137848205830244,6.082469986962672
2023-06-30,6.100318952020064,0.4885800850278206,3.068052935133617,0.0582666049078799,-0.0353575132464384,6.094201621805297
2023-07-03,3.737669618283368,0.3220835820973112,2.533694876331547,0.1310344194426852,-0.0414336133216332,6.09535149682668
2023-07-05,5.267858159063328,0.5247282806410464,3.005686230251452,0.0861743365020368,-0.0051048139645791,6.093863191739534
2023-07-06,4.406719247264253,1.190887553182456,2.079441541679836,0.1570021838044337,-0.0034969749558448,6.086001709261383
2023-07-07,4.127134385045092,1.0043014415178535,3.077310010399873,0.1043605651903641,0.0143825938254126,6.083473802562408
2023-07-10,5.598421958998375,0.7747267632295348,2.6946222319613717,0.1043605651903641,0.0267372704396223,6.086001709261383
2023-07-11,4.962844630259907,0.4824260786017482,2.624672130426827,0.0487930706012202,-0.0115580243400505,6.092350045569536
2023-07-12,4.890349128221754,0.8372472933399018,3.288403709460114,0.076962736555698,0.0500761867759558,6.100363769432054
2023-07-13,4.804021044733257,0.3987759663453855,2.2082717306551944,0.0953087926407206,-0.0126115069302614,6.108269321219409
2023-07-14,4.553876891600541,0.431782391654776,2.186054019887421,0.1222219537879222,0.0252932503023871,6.107646298680371
2023-07-17,3.4011973816621555,0.4510754249807193,2.388765029054837,0.0582738024405657,-0.0127618044305559,6.11111250125102
2023-07-18,4.430816798843313,0.3220835820973112,2.772588722239781,0.113324325643482,0.0186893816516897,6.118515618071667
2023-07-19,3.58351893845611,0.5423244460746569,1.7047480922384253,0.0769556722885273,0.0044642165255734,6.120736909628973
2023-07-20,6.459904454377535,0.5007750567186888,2.2082717306551944,0.076962736555698,0.0065251894002294,6.114080314450597
2023-07-21,3.9318256327243257,0.4187106360184501,1.252762968495368,0.0582738024405657,-0.0247922344371498,6.114080314450597
2023-07-24,1.0986122886681098,0.4510760324165232,1.8245414165160017,0.1222152021177277,0.0170077809599488,6.118537656547352
2023-07-25,2.995732273553991,0.239017260914271,2.3513752571634776,0.0487930706012202,0.0074057919672401,6.121263990003371
2023-07-26,3.951243718581428,0.6981348359425381,1.9169297927628983,0.1397632692255012,0.0366694451634552,6.121417691794728
2023-07-27,12.176921860038473,1.1878436317391732,0.0,0.1043536918421155,0.0084705698618677,6.114765641866302
2023-07-28,10.050009205198895,0.6471031621695873,2.9444389791664403,0.0676583632627635,-0.0082135797065061,6.124508350253241
2023-07-31,6.933423025730715,0.4187106360184501,3.1179488260094046,0.0676583632627635,0.0328965392523028,6.126410582345659
2023-08-01,6.535241271013659,0.4382550539858982,3.2464938417876774,0.076962736555698,0.0105801118134692,6.12354491153268
2023-08-02,6.481577129276431,0.9282191971944396,3.063392062871197,0.086181335945581,0.000784864484158,6.109536440780455
2023-08-03,6.651571873589727,0.993251702367739,2.2512917986064958,0.076962736555698,-0.0361271412966795,6.106666468637612
2023-08-04,5.673323267171493,1.3402503427295327,3.258096538021482,0.0861743365020368,0.0342342174123883,6.102133442859198
2023-08-07,5.932245187448011,0.9516579346256882,2.5014319494258737,0.0582738024405657,0.0038921120329654,6.110824098199666
2023-08-08,6.320768294250582,1.1568809928617076,2.415909418637528,0.0582738024405657,-0.0100636110908185,6.106465939802488
2023-08-09,6.113682179832232,0.9122830015578912,2.7788253375776115,0.076962736555698,0.0163113533822686,6.09975825674325
2023-08-10,5.187385805840755,1.181727265587766,2.8564716093265394,0.1222152021177277,0.0148910201186105,6.100117146147663
2023-08-11,4.060443010546419,0.982078500986669,1.7578452895092782,0.0676583632627635,0.0497251286110777,6.099533876880966
2023-08-14,3.8501476017100575,0.8285513844563213,2.332136784318317,0.0582666049078799,0.0217409856906839,6.105038705300932
2023-08-15,4.30406509320417,0.9783260654297374,2.6173922687310127,0.0861743365020368,-0.0051096647988902,6.093321465288769
2023-08-16,3.1354942159291497,0.7561220334494628,2.7212922154704264,0.0953087926407206,-0.0003267097675277,6.085956243519863
2023-08-17,5.5053315359323625,1.0043014415178535,2.9652743245253204,0.0861743365020368,-0.0118575532401544,6.078307179443146
2023-08-18,2.995732273553991,1.0079578368664586,1.902118458006946,0.0582738024405657,0.0454373601008354,6.0787883752796565
2023-08-21,6.776506992372183,0.8020022355099152,0.2623079227360947,0.0487930706012202,0.008179832830828,6.0852735924505605
2023-08-22,3.8501476017100575,0.6780331941988172,1.6094379124341005,0.0487930706012202,0.0135832432454482,6.082561303571663
2023-08-23,6.306275286948016,0.7839017876903054,2.2925372232044228,0.0769556722885273,0.0236093420974139,6.093637485087176
2023-08-24,5.823045895483019,1.0438041059012435,1.280960971830252,0.0676583632627635,-0.0227578373748841,6.07968148069149
2023-08-25,5.278114659230517,1.0681533564707948,2.27213343622181,0.1133311376093812,0.0003796229377125,6.086706545544153
2023-08-28,4.605170185988092,0.8241757441266145,1.9459101490553128,0.0676583632627635,0.0086191285880273,6.093027884573672
2023-08-29,7.423568444259167,0.672944492705167,3.0252898906461683,0.1988518593209965,0.0038189769849787,6.1073791798575785
2023-08-30,5.983936280687191,0.6259383696681415,2.549448985615561,0.0676583632627635,0.0168469795397462,6.111489533858655
2023-08-31,6.198478716492308,0.4446860902464731,1.9740911984963116,0.076962736555698,0.0069055735600047,6.110025071782578
2023-09-01,5.123963979403259,0.431782391654776,2.667229902001525,0.139756634956183,0.0096308929143749,6.111888542228714
2023-09-05,4.736198448394496,0.5709798052092477,2.3702505865086856,0.0953157284394993,-0.0085305175567427,6.107557244356733
2023-09-06,3.218875824868201,0.7747272027108676,2.302585092994046,0.1222152021177277,0.0123418978633304,6.100812106678917
2023-09-07,3.737669618283368,0.8285518009080813,1.6094379124341005,0.0769556722885273,0.0124974822673286,6.097737160411167
2023-09-08,4.663439094112067,0.8285518009080813,1.987864314927643,0.0861743365020368,0.0143167861773023,6.099242114621851
2023-09-11,3.9318256327243257,0.4637341121993623,2.0149030205422647,0.029557617092177,0.0019543712962224,6.105797219784508
2023-09-12,5.902633333401366,0.5364933928227393,2.3513752571634776,0.0295650242526791,0.0177823126712236,6.1002965083475225
2023-09-13,2.772588722239781,0.8197800331512963,1.9021002385905137,0.076962736555698,0.0100365640199994,6.101461818353342
2023-09-14,5.135798437050262,0.5128236721136599,2.079441541679836,0.076962736555698,0.0041580359664408,6.110047230408867
2023-09-15,2.19722457733622,0.912282618556196,1.568626090388147,0.0582666049078799,0.0124451324883989,6.094404624881639
2023-09-18,2.995732273553991,0.6365770107237853,1.8082847688659285,0.0392215934676473,-0.0023124855924939,6.094990892690145
2023-09-19,1.9459101490553128,0.703097738028767,1.0986122886681098,0.0582666049078799,0.0057324004987426,6.0929149088420695
2023-09-20,4.787491742782046,0.9477893693622292,2.8564716093265394,0.1484231621041305,0.0197815535658886,6.0836790644909176
2023-09-21,2.302585092994046,1.2354716266346022,1.7578663361591784,0.0582666049078799,0.0036118618094766,6.067012587299685
2023-09-22,0.6931471805599453,0.908258375594748,0.0,0.076962736555698,0.0073513667296171,6.064761507366256
2023-09-25,4.74493212836325,0.963173910095352,0.0,0.0392215934676473,0.0241869521750523,6.068957879390761
2023-09-26,5.087596335232384,1.2029722810812575,1.740457608466094,0.0487930706012202,0.0223997946596867,6.0541576279116365
2023-09-27,9.413444467952663,0.9858161966968956,0.0,0.1222219537879222,0.0375420309062804,6.054556681622325
2023-09-28,8.445697189711167,0.996949000877258,3.1135153092103742,0.0953087926407206,0.0150517413879428,6.060337385756515
2023-09-29,7.381501894506707,1.068153028747698,3.306888490765322,0.0676583632627635,0.0406911982034008,6.057907529356911
2023-10-02,7.745002803515839,0.963173910095352,3.005686230251452,0.0487930706012202,-0.0072507535291189,6.057509739424233
2023-10-03,5.739792912179234,1.376243794072589,2.7146931269942405,0.1043605651903641,0.0214551439263536,6.04403326909434
2023-10-04,5.8805329864007,1.2753627791014508,2.549439448863302,0.1133311376093812,-0.060331717065604,6.0512888573772745
2023-10-05,5.976350909297934,0.8415670541369249,2.4595951018001423,0.029557617092177,0.0147084056922301,6.050912005751402
2023-10-06,5.968707559985366,1.319085550228087,3.152737065699116,0.0676583632627635,0.0049533450551218,6.0627148885293405
2023-10-09,5.4510384535657,1.1118578165783957,2.995732273553991,0.0953157284394993,0.0155937110920307,6.069096679088477
2023-10-10,5.468060141135132,0.8544154904835977,2.2617605553390465,0.0861743365020368,0.0138626808361757,6.074288019971388
2023-10-11,4.189654742026425,0.9895413921481582,1.8718021769015916,0.0582738024405657,-0.0099957176268316,6.078375935883625
2023-10-12,3.8501476017100575,1.2919837759680828,2.7212922154704264,0.0487858045059107,-0.0062103179950345,6.072260825380727
2023-10-13,3.784189633918261,1.6639262277646594,3.981548612590412,0.0487858045059107,-0.0034726488119582,6.067267510523482
2023-10-16,3.9889840465642745,1.2325603501503757,2.4680933244873136,0.029557617092177,-0.0125022102611892,6.077734001856804
2023-10-17,4.6443908991413725,0.943906522320495,2.525728644308256,0.0861743365020368,-0.0067405178424293,6.077688088659754
2023-10-18,4.219507705176107,1.1847901248980428,3.1738794804458346,0.076962736555698,-0.0005370708627242,6.064273441703582
