Date,부채비율(%),유동비율(%),"이자보상
배수(배)",ROE(%),PSR(배),PER(배),PBR(배),PCR(배),SPS(달러),DPS(달러),EPS(달러),BPS(달러),CPS(달러),ROA(%),ROIC(%)
2025-03-03,376.8456140350877,154.14705882352942,34.45454545454545,40.424561403508775,7.700847457627118,42.99406779661018,15.40035087719298,29.498983050847457,65.15423728813562,2.7388135593220344,8.947966101694915,46.04237288135593,9.421694915254239,11.423728813559324,23.53050847457627
2025-03-04,376.8456140350877,154.14705882352942,34.45454545454545,40.424561403508775,7.700847457627118,42.99406779661018,15.40035087719298,29.498983050847457,65.15423728813562,2.7388135593220344,8.947966101694915,46.04237288135593,9.421694915254239,11.423728813559324,23.53050847457627
2025-03-05,376.8456140350877,154.14705882352942,34.45454545454545,40.424561403508775,7.700847457627118,42.99406779661018,15.40035087719298,29.498983050847457,65.15423728813562,2.7388135593220344,8.947966101694915,46.04237288135593,9.421694915254239,11.423728813559324,23.53050847457627
2025-03-06,376.8456140350877,154.14705882352942,34.45454545454545,40.424561403508775,7.700847457627118,42.99406779661018,15.40035087719298,29.498983050847457,65.15423728813562,2.7388135593220344,8.947966101694915,46.04237288135593,9.421694915254239,11.423728813559324,23.53050847457627
2025-03-07,376.8456140350877,154.14705882352942,34.45454545454545,40.424561403508775,7.700847457627118,42.99406779661018,15.40035087719298,29.498983050847457,65.15423728813562,2.7388135593220344,8.947966101694915,46.04237288135593,9.421694915254239,11.423728813559324,23.53050847457627
2025-03-08,376.8456140350877,154.14705882352942,34.45454545454545,40.424561403508775,7.700847457627118,42.99406779661018,15.40035087719298,29.498983050847457,65.15423728813562,2.7388135593220344,8.947966101694915,46.04237288135593,9.421694915254239,11.423728813559324,23.53050847457627
2025-03-09,376.8456140350877,154.14705882352942,34.45454545454545,40.424561403508775,7.700847457627118,42.99406779661018,15.40035087719298,29.498983050847457,65.15423728813562,2.7388135593220344,8.947966101694915,46.04237288135593,9.421694915254239,11.423728813559324,23.53050847457627
2025-03-10,376.8456140350877,154.14705882352942,34.45454545454545,40.424561403508775,7.700847457627118,42.99406779661018,15.40035087719298,29.498983050847457,65.15423728813562,2.7388135593220344,8.947966101694915,46.04237288135593,9.421694915254239,11.423728813559324,23.53050847457627
2025-03-11,376.8456140350877,154.14705882352942,34.45454545454545,40.424561403508775,7.700847457627118,42.99406779661018,15.40035087719298,29.498983050847457,65.15423728813562,2.7388135593220344,8.947966101694915,46.04237288135593,9.421694915254239,11.423728813559324,23.53050847457627
2025-03-12,376.8456140350877,154.14705882352942,34.45454545454545,40.424561403508775,7.700847457627118,42.99406779661018,15.40035087719298,29.498983050847457,65.15423728813562,2.7388135593220344,8.947966101694915,46.04237288135593,9.421694915254239,11.423728813559324,23.53050847457627
2025-03-13,376.8456140350877,154.14705882352942,34.45454545454545,40.424561403508775,7.700847457627118,42.99406779661018,15.40035087719298,29.498983050847457,65.15423728813562,2.7388135593220344,8.947966101694915,46.04237288135593,9.421694915254239,11.423728813559324,23.53050847457627
2025-03-14,376.8456140350877,154.14705882352942,34.45454545454545,40.424561403508775,7.700847457627118,42.99406779661018,15.40035087719298,29.498983050847457,65.15423728813562,2.7388135593220344,8.947966101694915,46.04237288135593,9.421694915254239,11.423728813559324,23.53050847457627
2025-03-15,376.8456140350877,154.14705882352942,34.45454545454545,40.424561403508775,7.700847457627118,42.99406779661018,15.40035087719298,29.498983050847457,65.15423728813562,2.7388135593220344,8.947966101694915,46.04237288135593,9.421694915254239,11.423728813559324,23.53050847457627
2025-03-16,376.8456140350877,154.14705882352942,34.45454545454545,40.424561403508775,7.700847457627118,42.99406779661018,15.40035087719298,29.498983050847457,65.15423728813562,2.7388135593220344,8.947966101694915,46.04237288135593,9.421694915254239,11.423728813559324,23.53050847457627
2025-03-17,376.8456140350877,154.14705882352942,34.45454545454545,40.424561403508775,7.700847457627118,42.99406779661018,15.40035087719298,29.498983050847457,65.15423728813562,2.7388135593220344,8.947966101694915,46.04237288135593,9.421694915254239,11.423728813559324,23.53050847457627
2025-03-18,376.8456140350877,154.14705882352942,34.45454545454545,40.424561403508775,7.700847457627118,42.99406779661018,15.40035087719298,29.498983050847457,65.15423728813562,2.7388135593220344,8.947966101694915,46.04237288135593,9.421694915254239,11.423728813559324,23.53050847457627
2025-03-19,376.8456140350877,154.14705882352942,34.45454545454545,40.424561403508775,7.700847457627118,42.99406779661018,15.40035087719298,29.498983050847457,65.15423728813562,2.7388135593220344,8.947966101694915,46.04237288135593,9.421694915254239,11.423728813559324,23.53050847457627
2025-03-20,376.8456140350877,154.14705882352942,34.45454545454545,40.424561403508775,7.700847457627118,42.99406779661018,15.40035087719298,29.498983050847457,65.15423728813562,2.7388135593220344,8.947966101694915,46.04237288135593,9.421694915254239,11.423728813559324,23.53050847457627
2025-03-21,376.8456140350877,154.14705882352942,34.45454545454545,40.424561403508775,7.700847457627118,42.99406779661018,15.40035087719298,29.498983050847457,65.15423728813562,2.7388135593220344,8.947966101694915,46.04237288135593,9.421694915254239,11.423728813559324,23.53050847457627
2025-03-22,376.87894736842105,154.1764705882353,34.43181818181818,40.414035087719306,7.6991525423728815,42.98372881355933,15.386666666666663,29.4835593220339,65.15101694915258,2.740338983050848,8.945423728813559,46.046779661016956,9.422711864406782,11.418644067796613,23.525423728813564
2025-03-23,376.87894736842105,154.1764705882353,34.43181818181818,40.414035087719306,7.6991525423728815,42.98372881355933,15.386666666666663,29.4835593220339,65.15101694915258,2.740338983050848,8.945423728813559,46.046779661016956,9.422711864406782,11.418644067796613,23.525423728813564
2025-03-24,376.87894736842105,154.1764705882353,34.43181818181818,40.414035087719306,7.6991525423728815,42.98372881355933,15.386666666666663,29.4835593220339,65.15101694915258,2.740338983050848,8.945423728813559,46.046779661016956,9.422711864406782,11.418644067796613,23.525423728813564
2025-03-25,376.87894736842105,154.1764705882353,34.43181818181818,40.414035087719306,7.6991525423728815,42.98372881355933,15.386666666666663,29.4835593220339,65.15101694915258,2.740338983050848,8.945423728813559,46.046779661016956,9.422711864406782,11.418644067796613,23.525423728813564
2025-03-26,376.87894736842105,154.1764705882353,34.43181818181818,40.414035087719306,7.6991525423728815,42.98372881355933,15.386666666666663,29.4835593220339,65.15101694915258,2.740338983050848,8.945423728813559,46.046779661016956,9.422711864406782,11.418644067796613,23.525423728813564
2025-03-27,376.87894736842105,154.1764705882353,34.43181818181818,40.414035087719306,7.6991525423728815,42.98372881355933,15.386666666666663,29.4835593220339,65.15101694915258,2.740338983050848,8.945423728813559,46.046779661016956,9.422711864406782,11.418644067796613,23.525423728813564
2025-03-28,376.5964912280702,154.31372549019608,34.45454545454545,40.4263157894737,7.7120338983050845,43.03186440677967,15.399999999999997,33.58762711864407,65.15067796610172,2.7408474576271193,8.946101694915255,46.05220338983052,9.400169491525427,11.42033898305085,23.510169491525428
2025-03-29,376.18947368421044,154.65098039215687,30.84090909090909,40.592982456140355,7.648305084745762,41.774067796610176,15.227017543859644,33.10050847457627,65.21288135593224,2.739491525423729,8.992542372881356,46.09152542372882,9.423898305084748,11.469491525423729,23.65084745762712
2025-03-30,375.72631578947363,154.98039215686273,30.818181818181817,40.81228070175439,7.6449152542372865,41.60457627118645,15.206491228070172,33.13644067796611,65.25711864406783,2.741694915254238,9.059661016949152,46.16305084745763,9.412542372881358,11.572881355932205,23.981355932203396
2025-03-31,486.8578947368421,157.0058823529412,34.09090909090909,42.45087719298245,7.5130508474576265,39.383898305084756,18.931754385964915,31.17813559322034,66.16576271186442,2.7925423728813557,9.339491525423732,47.03169491525423,8.043728813559321,11.784745762711864,24.372881355932204
2025-04-01,486.8578947368421,157.0058823529412,34.09090909090909,42.45087719298245,7.5130508474576265,39.383898305084756,18.931754385964915,31.17813559322034,66.16576271186442,2.7925423728813557,9.339491525423732,47.03169491525423,8.043728813559321,11.784745762711864,24.372881355932204
2025-04-02,486.8578947368421,157.0058823529412,34.09090909090909,42.45087719298245,7.5130508474576265,39.383898305084756,18.931754385964915,31.17813559322034,66.16576271186442,2.7925423728813557,9.339491525423732,47.03169491525423,8.043728813559321,11.784745762711864,24.372881355932204
2025-04-03,486.8578947368421,157.0058823529412,34.09090909090909,42.45087719298245,7.5130508474576265,39.383898305084756,18.931754385964915,31.17813559322034,66.16576271186442,2.7925423728813557,9.339491525423732,47.03169491525423,8.043728813559321,11.784745762711864,24.372881355932204
2025-04-04,486.8578947368421,157.0058823529412,34.09090909090909,42.45087719298245,7.5130508474576265,39.383898305084756,18.931754385964915,31.17813559322034,66.16576271186442,2.7925423728813557,9.339491525423732,47.03169491525423,8.043728813559321,11.784745762711864,24.372881355932204
2025-04-05,486.8578947368421,157.0058823529412,34.09090909090909,42.45087719298245,7.5130508474576265,39.383898305084756,18.931754385964915,31.17813559322034,66.16576271186442,2.7925423728813557,9.339491525423732,47.03169491525423,8.043728813559321,11.784745762711864,24.372881355932204
2025-04-06,486.8578947368421,157.0058823529412,34.09090909090909,42.45087719298245,7.5130508474576265,39.383898305084756,18.931754385964915,31.17813559322034,66.16576271186442,2.7925423728813557,9.339491525423732,47.03169491525423,8.043728813559321,11.784745762711864,24.372881355932204
2025-04-07,486.8578947368421,157.0058823529412,34.09090909090909,42.45087719298245,7.5130508474576265,39.383898305084756,18.931754385964915,31.17813559322034,66.16576271186442,2.7925423728813557,9.339491525423732,47.03169491525423,8.043728813559321,11.784745762711864,24.372881355932204
2025-04-08,486.8578947368421,157.0058823529412,34.09090909090909,42.45087719298245,7.5130508474576265,39.383898305084756,18.931754385964915,31.17813559322034,66.16576271186442,2.7925423728813557,9.339491525423732,47.03169491525423,8.043728813559321,11.784745762711864,24.372881355932204
2025-04-09,486.8578947368421,157.0058823529412,34.09090909090909,42.45087719298245,7.5130508474576265,39.383898305084756,18.931754385964915,31.17813559322034,66.16576271186442,2.7925423728813557,9.339491525423732,47.03169491525423,8.043728813559321,11.784745762711864,24.372881355932204
2025-04-10,486.8578947368421,157.0058823529412,34.09090909090909,42.45087719298245,7.5130508474576265,39.383898305084756,18.931754385964915,31.17813559322034,66.16576271186442,2.7925423728813557,9.339491525423732,47.03169491525423,8.043728813559321,11.784745762711864,24.372881355932204
2025-04-11,486.8578947368421,157.0058823529412,34.09090909090909,42.45087719298245,7.5130508474576265,39.383898305084756,18.931754385964915,31.17813559322034,66.16576271186442,2.7925423728813557,9.339491525423732,47.03169491525423,8.043728813559321,11.784745762711864,24.372881355932204
2025-04-12,486.8578947368421,157.0058823529412,34.09090909090909,42.45087719298245,7.5130508474576265,39.383898305084756,18.931754385964915,31.17813559322034,66.16576271186442,2.7925423728813557,9.339491525423732,47.03169491525423,8.043728813559321,11.784745762711864,24.372881355932204
2025-04-13,486.8578947368421,157.0058823529412,34.09090909090909,42.45087719298245,7.5130508474576265,39.383898305084756,18.931754385964915,31.17813559322034,66.16576271186442,2.7925423728813557,9.339491525423732,47.03169491525423,8.043728813559321,11.784745762711864,24.372881355932204
2025-04-14,486.8578947368421,157.0058823529412,34.09090909090909,42.45087719298245,7.5130508474576265,39.383898305084756,18.931754385964915,31.17813559322034,66.16576271186442,2.7925423728813557,9.339491525423732,47.03169491525423,8.043728813559321,11.784745762711864,24.372881355932204
2025-04-15,486.8578947368421,157.0058823529412,34.09090909090909,42.45087719298245,7.5130508474576265,39.383898305084756,18.931754385964915,31.17813559322034,66.16576271186442,2.7925423728813557,9.339491525423732,47.03169491525423,8.043728813559321,11.784745762711864,24.372881355932204
2025-04-16,486.8578947368421,157.0058823529412,34.09090909090909,42.45087719298245,7.5130508474576265,39.383898305084756,18.931754385964915,31.17813559322034,66.16576271186442,2.7925423728813557,9.339491525423732,47.03169491525423,8.043728813559321,11.784745762711864,24.372881355932204
2025-04-17,486.8578947368421,157.0058823529412,34.09090909090909,42.45087719298245,7.5130508474576265,39.383898305084756,18.931754385964915,31.17813559322034,66.16576271186442,2.7925423728813557,9.339491525423732,47.03169491525423,8.043728813559321,11.784745762711864,24.372881355932204
2025-04-18,486.8578947368421,157.0058823529412,34.09090909090909,42.45087719298245,7.5130508474576265,39.383898305084756,18.931754385964915,31.17813559322034,66.16576271186442,2.7925423728813557,9.339491525423732,47.03169491525423,8.043728813559321,11.784745762711864,24.372881355932204
